time	V(15V_0mH_Ea,15V_0mH_Eb)	V(15V_0mH_Ea,15V_0mH_Ec)	V(15V_0mH_Eb,15V_0mH_Ec)	V(15V_4.33mH_Ea,15V_4.33mH_Eb)	V(15V_4.33mH_Ea,15V_4.33mH_Ec)	V(15V_4.33mH_Eb,15V_4.33mH_Ec)	V(15V_8.66mH_Ea,15V_8.66mH_Eb)	V(15V_8.66mH_Ea,15V_8.66mH_Ec)	V(15V_8.66mH_Eb,15V_8.66mH_Ec)	V(20V_0mH_Ea,20V_0mH_Eb)	V(20V_0mH_Ea,20V_0mH_Ec)	V(20V_0mH_Eb,20V_0mH_Ec)	V(20V_4.33mH_Ea,20V_4.33mH_Eb)	V(20V_4.33mH_Ea,20V_4.33mH_Ec)	V(20V_4.33mH_Eb,20V_4.33mH_Ec)	V(20V_8.66mH_Ea,20V_8.66mH_Eb)	V(20V_8.66mH_Ea,20V_8.66mH_Ec)	V(20V_8.66mH_Eb,20V_8.66mH_Ec)	V(25V_0mH_Ea,25V_0mH_Eb)	V(25V_0mH_Ea,25V_0mH_Ec)	V(25V_0mH_Eb,25V_0mH_Ec)	V(25V_4.33mH_Ea,25V_4.33mH_Eb)	V(25V_4.33mH_Ea,25V_4.33mH_Ec)	V(25V_4.33mH_Eb,25V_4.33mH_Ec)	V(25V_8.66mH_Ea,25V_8.66mH_Eb)	V(25V_8.66mH_Ea,25V_8.66mH_Ec)	V(25V_8.66mH_Eb,25V_8.66mH_Ec)	V(30V_4.33mH_Ea,30V_4.33mH_Eb)	V(30V_4.33mH_Ea,30V_4.33mH_Ec)	V(30V_4.33mH_Eb,30V_4.33mH_Ec)	V(30V_8.66mH_Ea,30V_8.66mH_Eb)	V(30V_8.66mH_Ea,30V_8.66mH_Ec)	V(30V_8.66mH_Eb,30V_8.66mH_Ec)	V(30V_Ea,30V_Eb)	V(30V_Ea,30V_Ec)	V(30V_Eb,30V_Ec)	I(15v_0mh_l1)	I(15v_0mh_l2)	I(15v_0mh_l3)	I(15v_4.33mh_l1)	I(15v_4.33mh_l2)	I(15v_4.33mh_l3)	I(15v_8.66mh_l1)	I(15v_8.66mh_l2)	I(15v_8.66mh_l3)	I(20v_0mh_l1)	I(20v_0mh_l2)	I(20v_0mh_l3)	I(20v_4.33mh_l1)	I(20v_4.33mh_l2)	I(20v_4.33mh_l3)	I(20v_8.66mh_l1)	I(20v_8.66mh_l2)	I(20v_8.66mh_l3)	I(25v_0mh_l1)	I(25v_0mh_l2)	I(25v_0mh_l3)	I(25v_4.33mh_l1)	I(25v_4.33mh_l2)	I(25v_4.33mh_l3)	I(25v_8.66mh_l1)	I(25v_8.66mh_l2)	I(25v_8.66mh_l3)	I(30v_0mh_l1)	I(30v_0mh_l2)	I(30v_0mh_l3)	I(30v_4.33mh_l1)	I(30v_4.33mh_l2)	I(30v_4.33mh_l3)	I(30v_8.66mh_l1)	I(30v_8.66mh_l2)	I(30v_8.66mh_l3)
8.818359374999676e-002	2.279592e+001	1.804448e+000	-2.099147e+001	2.272982e+001	1.736721e+000	-2.099310e+001	2.267271e+001	1.664968e+000	-2.100774e+001	3.039456e+001	2.405931e+000	-2.798863e+001	3.030642e+001	2.315628e+000	-2.799079e+001	3.023028e+001	2.219958e+000	-2.801033e+001	3.799320e+001	3.007413e+000	-3.498579e+001	3.788303e+001	2.894536e+000	-3.498849e+001	3.778786e+001	2.774947e+000	-3.501291e+001	4.545963e+001	3.473442e+000	-4.198619e+001	4.534543e+001	3.329937e+000	-4.201549e+001	4.559184e+001	3.608896e+000	-4.198294e+001	-5.466748e-001	9.730531e-001	-4.263783e-001	-6.119204e-001	9.576128e-001	-3.456924e-001	-6.655790e-001	9.284293e-001	-2.628503e-001	-7.288998e-001	1.297404e+000	-5.685044e-001	-8.158938e-001	1.276817e+000	-4.609233e-001	-8.874387e-001	1.237906e+000	-3.504670e-001	-9.111247e-001	1.621755e+000	-7.106305e-001	-1.019867e+000	1.596021e+000	-5.761541e-001	-1.109298e+000	1.547382e+000	-4.380838e-001	-1.093350e+000	1.946106e+000	-8.527566e-001	-1.223841e+000	1.915226e+000	-6.913849e-001	-1.331158e+000	1.856859e+000	-5.257006e-001
8.857421874999674e-002	2.126846e+001	-1.303745e+000	-2.257221e+001	2.119796e+001	-1.366405e+000	-2.256436e+001	2.113518e+001	-1.434618e+000	-2.256979e+001	2.835795e+001	-1.738327e+000	-3.009628e+001	2.826394e+001	-1.821875e+000	-3.008582e+001	2.818023e+001	-1.912825e+000	-3.009306e+001	3.544744e+001	-2.172909e+000	-3.762035e+001	3.532993e+001	-2.277342e+000	-3.760727e+001	3.522529e+001	-2.391030e+000	-3.761632e+001	4.239591e+001	-2.732811e+000	-4.512872e+001	4.227035e+001	-2.869236e+000	-4.513959e+001	4.253693e+001	-2.607490e+000	-4.514442e+001	-4.436604e-001	9.742371e-001	-5.305768e-001	-5.152088e-001	9.692265e-001	-4.540176e-001	-5.763813e-001	9.499094e-001	-3.735282e-001	-5.915472e-001	1.298983e+000	-7.074357e-001	-6.869451e-001	1.292302e+000	-6.053568e-001	-7.685083e-001	1.266546e+000	-4.980376e-001	-7.394340e-001	1.623729e+000	-8.842946e-001	-8.586814e-001	1.615377e+000	-7.566960e-001	-9.606354e-001	1.583182e+000	-6.225470e-001	-8.873208e-001	1.948474e+000	-1.061154e+000	-1.030418e+000	1.938453e+000	-9.080352e-001	-1.152763e+000	1.899819e+000	-7.470564e-001
8.896484374999672e-002	1.942111e+001	-4.392329e+000	-2.381344e+001	1.934726e+001	-4.448981e+000	-2.379624e+001	1.927975e+001	-4.512627e+000	-2.379237e+001	2.589481e+001	-5.856438e+000	-3.175125e+001	2.579635e+001	-5.931973e+000	-3.172832e+001	2.570633e+001	-6.016836e+000	-3.172316e+001	3.236852e+001	-7.320549e+000	-3.968906e+001	3.224543e+001	-7.414968e+000	-3.966040e+001	3.213291e+001	-7.521045e+000	-3.965395e+001	3.869452e+001	-8.897962e+000	-4.759248e+001	3.855949e+001	-9.025253e+000	-4.758474e+001	3.884222e+001	-8.784657e+000	-4.762688e+001	-3.339729e-001	9.607677e-001	-6.267948e-001	-4.107481e-001	9.662620e-001	-5.555139e-001	-4.785142e-001	9.571021e-001	-4.785879e-001	-4.452972e-001	1.281024e+000	-8.357264e-001	-5.476642e-001	1.288349e+000	-7.406852e-001	-6.380189e-001	1.276136e+000	-6.381173e-001	-5.566215e-001	1.601279e+000	-1.044658e+000	-6.845803e-001	1.610437e+000	-9.258566e-001	-7.975236e-001	1.595170e+000	-7.976465e-001	-6.679458e-001	1.921535e+000	-1.253590e+000	-8.214962e-001	1.932524e+000	-1.111028e+000	-9.570284e-001	1.914204e+000	-9.571759e-001
8.935546874999670e-002	1.728164e+001	-7.414847e+000	-2.469649e+001	1.720556e+001	-7.464639e+000	-2.467020e+001	1.713433e+001	-7.522762e+000	-2.465709e+001	2.304219e+001	-9.886463e+000	-3.292865e+001	2.294075e+001	-9.952852e+000	-3.289360e+001	2.284577e+001	-1.003035e+001	-3.287612e+001	2.880274e+001	-1.235808e+001	-4.116082e+001	2.867593e+001	-1.244106e+001	-4.111700e+001	2.855722e+001	-1.253793e+001	-4.109515e+001	3.441112e+001	-1.492928e+001	-4.934040e+001	3.426866e+001	-1.504552e+001	-4.931418e+001	3.456329e+001	-1.482969e+001	-4.939298e+001	-2.192621e-001	9.328474e-001	-7.135853e-001	-3.001094e-001	9.487641e-001	-6.486548e-001	-3.734498e-001	9.498990e-001	-5.764492e-001	-2.923495e-001	1.243797e+000	-9.514471e-001	-4.001458e-001	1.265019e+000	-8.648731e-001	-4.979331e-001	1.266532e+000	-7.685990e-001	-3.654369e-001	1.554746e+000	-1.189309e+000	-5.001823e-001	1.581274e+000	-1.081091e+000	-6.224163e-001	1.583165e+000	-9.607487e-001	-4.385242e-001	1.865695e+000	-1.427171e+000	-6.002188e-001	1.897528e+000	-1.297310e+000	-7.468996e-001	1.899798e+000	-1.152898e+000
8.974609374999668e-002	1.488225e+001	-1.032584e+001	-2.520809e+001	1.480507e+001	-1.036802e+001	-2.517310e+001	1.473120e+001	-1.041975e+001	-2.515094e+001	1.984300e+001	-1.376779e+001	-3.361078e+001	1.974010e+001	-1.382403e+001	-3.356413e+001	1.964160e+001	-1.389300e+001	-3.353459e+001	2.480374e+001	-1.720973e+001	-4.201348e+001	2.467512e+001	-1.728004e+001	-4.195516e+001	2.455200e+001	-1.736625e+001	-4.191824e+001	2.961015e+001	-2.073604e+001	-5.034619e+001	2.946240e+001	-2.083949e+001	-5.030189e+001	2.976449e+001	-2.065168e+001	-5.041617e+001	-1.012535e-001	8.908963e-001	-7.896428e-001	-1.849567e-001	9.169960e-001	-7.320393e-001	-2.627684e-001	9.284086e-001	-6.656402e-001	-1.350046e-001	1.187862e+000	-1.052857e+000	-2.466089e-001	1.222661e+000	-9.760524e-001	-3.503579e-001	1.237878e+000	-8.875203e-001	-1.687558e-001	1.484827e+000	-1.316071e+000	-3.082612e-001	1.528327e+000	-1.220065e+000	-4.379473e-001	1.547348e+000	-1.109400e+000	-2.025069e-001	1.781793e+000	-1.579286e+000	-3.699134e-001	1.833992e+000	-1.464079e+000	-5.255368e-001	1.856817e+000	-1.331280e+000
9.013671874999665e-002	1.225901e+001	-1.308152e+001	-2.534053e+001	1.218191e+001	-1.311546e+001	-2.529737e+001	1.210649e+001	-1.316001e+001	-2.526650e+001	1.634534e+001	-1.744203e+001	-3.378737e+001	1.624254e+001	-1.748728e+001	-3.372982e+001	1.614199e+001	-1.754668e+001	-3.368867e+001	2.043168e+001	-2.180254e+001	-4.223421e+001	2.030318e+001	-2.185910e+001	-4.216228e+001	2.017749e+001	-2.193335e+001	-4.211084e+001	2.436381e+001	-2.623092e+001	-5.059473e+001	2.421299e+001	-2.632002e+001	-5.053301e+001	2.451801e+001	-2.616305e+001	-5.068106e+001	1.827816e-002	8.355452e-001	-8.538234e-001	-6.702209e-002	8.714353e-001	-8.044132e-001	-1.481347e-001	8.929541e-001	-7.448193e-001	2.437088e-002	1.114060e+000	-1.138431e+000	-8.936278e-002	1.161914e+000	-1.072551e+000	-1.975130e-001	1.190605e+000	-9.930924e-001	3.046360e-002	1.392575e+000	-1.423039e+000	-1.117035e-001	1.452392e+000	-1.340689e+000	-2.468912e-001	1.488257e+000	-1.241366e+000	3.655633e-002	1.671090e+000	-1.707647e+000	-1.340442e-001	1.742871e+000	-1.608826e+000	-2.962694e-001	1.785908e+000	-1.489639e+000
9.052734374999663e-002	9.451379e+000	-1.564045e+001	-2.509183e+001	9.375510e+000	-1.566563e+001	-2.504114e+001	9.299700e+000	-1.570233e+001	-2.500203e+001	1.260184e+001	-2.085393e+001	-3.345577e+001	1.250068e+001	-2.088750e+001	-3.338819e+001	1.239960e+001	-2.093644e+001	-3.333604e+001	1.575230e+001	-2.606741e+001	-4.181971e+001	1.562585e+001	-2.610938e+001	-4.173523e+001	1.549950e+001	-2.617056e+001	-4.167006e+001	1.875102e+001	-3.133126e+001	-5.008228e+001	1.859940e+001	-3.140467e+001	-5.000407e+001	1.890276e+001	-3.128089e+001	-5.018365e+001	1.375349e-001	7.676268e-001	-9.051616e-001	5.192060e-002	8.127674e-001	-8.646880e-001	-3.127295e-002	8.440686e-001	-8.127957e-001	1.833798e-001	1.023502e+000	-1.206882e+000	6.922747e-002	1.083690e+000	-1.152917e+000	-4.169726e-002	1.125425e+000	-1.083728e+000	2.292248e-001	1.279378e+000	-1.508603e+000	8.653434e-002	1.354612e+000	-1.441147e+000	-5.212158e-002	1.406781e+000	-1.354659e+000	2.750697e-001	1.535254e+000	-1.810323e+000	1.038412e-001	1.625535e+000	-1.729376e+000	-6.254590e-002	1.688137e+000	-1.625591e+000
9.091796874999661e-002	6.501594e+000	-1.796412e+001	-2.446572e+001	6.428099e+000	-1.798017e+001	-2.440827e+001	6.353027e+000	-1.800848e+001	-2.436151e+001	8.668792e+000	-2.395217e+001	-3.262096e+001	8.570798e+000	-2.397357e+001	-3.254436e+001	8.470704e+000	-2.401131e+001	-3.248201e+001	1.083599e+001	-2.994021e+001	-4.077620e+001	1.071350e+001	-2.996696e+001	-4.068045e+001	1.058838e+001	-3.001413e+001	-4.060251e+001	1.285620e+001	-3.596035e+001	-4.881655e+001	1.270605e+001	-3.601696e+001	-4.872301e+001	1.300319e+001	-3.592825e+001	-4.893144e+001	2.547229e-001	6.881625e-001	-9.428854e-001	1.700823e-001	7.418748e-001	-9.119571e-001	8.605920e-002	7.824876e-001	-8.685468e-001	3.396305e-001	9.175500e-001	-1.257180e+000	2.267765e-001	9.891664e-001	-1.215943e+000	1.147456e-001	1.043317e+000	-1.158062e+000	4.245382e-001	1.146937e+000	-1.571476e+000	2.834706e-001	1.236458e+000	-1.519929e+000	1.434320e-001	1.304146e+000	-1.447578e+000	5.094458e-001	1.376325e+000	-1.885771e+000	3.401647e-001	1.483750e+000	-1.823914e+000	1.721184e-001	1.564975e+000	-1.737094e+000
9.130859374999659e-002	3.454019e+000	-2.001760e+001	-2.347162e+001	3.384003e+000	-2.002428e+001	-2.340828e+001	3.310801e+000	-2.004376e+001	-2.335456e+001	4.605359e+000	-2.669014e+001	-3.129550e+001	4.512003e+000	-2.669904e+001	-3.121104e+001	4.414401e+000	-2.672501e+001	-3.113942e+001	5.756699e+000	-3.336267e+001	-3.911937e+001	5.640004e+000	-3.337380e+001	-3.901380e+001	5.518002e+000	-3.340627e+001	-3.892427e+001	6.768005e+000	-4.004856e+001	-4.681656e+001	6.621601e+000	-4.008752e+001	-4.670913e+001	6.908037e+000	-4.003521e+001	-4.694325e+001	3.680797e-001	5.983476e-001	-9.664273e-001	2.856859e-001	6.598237e-001	-9.455096e-001	2.020969e-001	7.091373e-001	-9.112342e-001	4.907729e-001	7.977968e-001	-1.288570e+000	3.809145e-001	8.797649e-001	-1.260679e+000	2.694626e-001	9.455164e-001	-1.214979e+000	6.134661e-001	9.972460e-001	-1.610712e+000	4.761432e-001	1.099706e+000	-1.575849e+000	3.368282e-001	1.181895e+000	-1.518724e+000	7.361594e-001	1.196695e+000	-1.932855e+000	5.713718e-001	1.319647e+000	-1.891019e+000	4.041938e-001	1.418275e+000	-1.822468e+000
9.169921874999656e-002	3.544922e-001	-2.177000e+001	-2.212449e+001	2.890077e-001	-2.176720e+001	-2.205621e+001	2.187757e-001	-2.177757e+001	-2.199634e+001	4.726572e-001	-2.902667e+001	-2.949933e+001	3.853426e-001	-2.902293e+001	-2.940828e+001	2.917004e-001	-2.903676e+001	-2.932846e+001	5.908213e-001	-3.628333e+001	-3.687416e+001	4.816790e-001	-3.627867e+001	-3.676035e+001	3.646259e-001	-3.629594e+001	-3.666057e+001	5.780153e-001	-4.353440e+001	-4.411242e+001	4.375515e-001	-4.355513e+001	-4.399268e+001	7.089844e-001	-4.354000e+001	-4.424899e+001	4.759002e-001	4.995331e-001	-9.754332e-001	3.969925e-001	5.678482e-001	-9.648407e-001	3.150949e-001	6.251209e-001	-9.402158e-001	6.345336e-001	6.660441e-001	-1.300578e+000	5.293233e-001	7.571309e-001	-1.286454e+000	4.201266e-001	8.334945e-001	-1.253621e+000	7.931670e-001	8.325551e-001	-1.625722e+000	6.616541e-001	9.464136e-001	-1.608068e+000	5.251582e-001	1.041868e+000	-1.567026e+000	9.518004e-001	9.990661e-001	-1.950866e+000	7.939849e-001	1.135696e+000	-1.929681e+000	6.301898e-001	1.250242e+000	-1.880432e+000
9.208984374999654e-002	-2.750366e+000	-2.319496e+001	-2.044459e+001	-2.810334e+000	-2.318272e+001	-2.037239e+001	-2.876540e+000	-2.318382e+001	-2.030728e+001	-3.667154e+000	-3.092661e+001	-2.725946e+001	-3.747113e+000	-3.091030e+001	-2.716318e+001	-3.835386e+000	-3.091176e+001	-2.707637e+001	-4.583942e+000	-3.865826e+001	-3.407432e+001	-4.683891e+000	-3.863787e+001	-3.395398e+001	-4.794233e+000	-3.863969e+001	-3.384546e+001	-5.620668e+000	-4.636545e+001	-4.074478e+001	-5.753079e+000	-4.636763e+001	-4.061455e+001	-5.500732e+000	-4.638992e+001	-4.088918e+001	5.765628e-001	3.932050e-001	-9.697677e-001	5.023279e-001	4.673317e-001	-9.696596e-001	4.233536e-001	5.317020e-001	-9.550557e-001	7.687503e-001	5.242733e-001	-1.293024e+000	6.697705e-001	6.231090e-001	-1.292880e+000	5.644715e-001	7.089360e-001	-1.273407e+000	9.609379e-001	6.553417e-001	-1.616280e+000	8.372132e-001	7.788863e-001	-1.616099e+000	7.055894e-001	8.861700e-001	-1.591759e+000	1.153126e+000	7.864100e-001	-1.939535e+000	1.004656e+000	9.346635e-001	-1.939319e+000	8.467072e-001	1.063404e+000	-1.910111e+000
9.248046874999652e-002	-5.813856e+000	-2.427104e+001	-1.845718e+001	-5.867407e+000	-2.424956e+001	-1.838215e+001	-5.928589e+000	-2.424136e+001	-1.831277e+001	-7.751808e+000	-3.236139e+001	-2.460958e+001	-7.823208e+000	-3.233274e+001	-2.450953e+001	-7.904786e+000	-3.232182e+001	-2.441703e+001	-9.689761e+000	-4.045173e+001	-3.076197e+001	-9.779010e+000	-4.041593e+001	-3.063692e+001	-9.880982e+000	-4.040227e+001	-3.052129e+001	-1.173481e+001	-4.849911e+001	-3.676430e+001	-1.185718e+001	-4.848272e+001	-3.662554e+001	-1.162771e+001	-4.854208e+001	-3.691437e+001	6.685532e-001	2.809628e-001	-9.495161e-001	6.001078e-001	3.597862e-001	-9.598941e-001	5.252447e-001	4.302859e-001	-9.555306e-001	8.914043e-001	3.746171e-001	-1.266021e+000	8.001438e-001	4.797149e-001	-1.279859e+000	7.003262e-001	5.737146e-001	-1.274041e+000	1.114255e+000	4.682714e-001	-1.582527e+000	1.000180e+000	5.996436e-001	-1.599823e+000	8.754078e-001	7.171432e-001	-1.592551e+000	1.337106e+000	5.619256e-001	-1.899032e+000	1.200216e+000	7.195724e-001	-1.919788e+000	1.050489e+000	8.605719e-001	-1.911061e+000
9.287109374999650e-002	-8.789900e+000	-2.498206e+001	-1.619216e+001	-8.836227e+000	-2.495165e+001	-1.611543e+001	-8.891467e+000	-2.493429e+001	-1.604283e+001	-1.171987e+001	-3.330942e+001	-2.158955e+001	-1.178164e+001	-3.326887e+001	-2.148724e+001	-1.185529e+001	-3.324572e+001	-2.139043e+001	-1.464983e+001	-4.163677e+001	-2.698694e+001	-1.472704e+001	-4.158609e+001	-2.685904e+001	-1.481911e+001	-4.155716e+001	-2.673804e+001	-1.767245e+001	-4.990331e+001	-3.223085e+001	-1.778293e+001	-4.986859e+001	-3.208565e+001	-1.757980e+001	-4.996412e+001	-3.238432e+001	7.504880e-001	1.644947e-001	-9.149827e-001	6.888616e-001	2.468291e-001	-9.356908e-001	6.192355e-001	3.223979e-001	-9.416335e-001	1.000651e+000	2.193262e-001	-1.219977e+000	9.184822e-001	3.291055e-001	-1.247588e+000	8.256474e-001	4.298639e-001	-1.255511e+000	1.250813e+000	2.741578e-001	-1.524971e+000	1.148103e+000	4.113818e-001	-1.559485e+000	1.032059e+000	5.373298e-001	-1.569389e+000	1.500976e+000	3.289894e-001	-1.829965e+000	1.377723e+000	4.936582e-001	-1.871382e+000	1.238471e+000	6.447958e-001	-1.883267e+000
9.326171874999648e-002	-1.163374e+001	-2.531733e+001	-1.368359e+001	-1.167214e+001	-2.527845e+001	-1.360631e+001	-1.172061e+001	-2.525219e+001	-1.353158e+001	-1.551165e+001	-3.375644e+001	-1.824479e+001	-1.556286e+001	-3.370461e+001	-1.814175e+001	-1.562748e+001	-3.366959e+001	-1.804211e+001	-1.938956e+001	-4.219555e+001	-2.280599e+001	-1.945357e+001	-4.213076e+001	-2.267719e+001	-1.953435e+001	-4.208698e+001	-2.255263e+001	-2.334429e+001	-5.055691e+001	-2.721262e+001	-2.344122e+001	-5.050438e+001	-2.706316e+001	-2.326747e+001	-5.063466e+001	-2.736719e+001	8.211349e-001	4.555240e-002	-8.666872e-001	7.672543e-001	1.301595e-001	-8.974138e-001	7.039126e-001	2.096607e-001	-9.135733e-001	1.094846e+000	6.073653e-002	-1.155583e+000	1.023006e+000	1.735460e-001	-1.196552e+000	9.385501e-001	2.795476e-001	-1.218098e+000	1.368558e+000	7.592066e-002	-1.444479e+000	1.278757e+000	2.169325e-001	-1.495690e+000	1.173188e+000	3.494345e-001	-1.522622e+000	1.642270e+000	9.110479e-002	-1.733374e+000	1.534509e+000	2.603190e-001	-1.794828e+000	1.407825e+000	4.193214e-001	-1.827147e+000
9.365234374999645e-002	-1.430259e+001	-2.527180e+001	-1.096921e+001	-1.433250e+001	-2.522504e+001	-1.089255e+001	-1.437346e+001	-2.519027e+001	-1.081681e+001	-1.907012e+001	-3.369574e+001	-1.462562e+001	-1.911000e+001	-3.363339e+001	-1.452339e+001	-1.916462e+001	-3.358703e+001	-1.442241e+001	-2.383765e+001	-4.211967e+001	-1.828202e+001	-2.388750e+001	-4.204174e+001	-1.815424e+001	-2.395577e+001	-4.198378e+001	-1.802801e+001	-2.866500e+001	-5.045009e+001	-2.178509e+001	-2.874693e+001	-5.038054e+001	-2.163361e+001	-2.860518e+001	-5.054361e+001	-2.193843e+001	8.794310e-001	-7.407504e-002	-8.053560e-001	8.341067e-001	1.153215e-002	-8.456389e-001	7.780020e-001	9.377003e-002	-8.717721e-001	1.172575e+000	-9.876672e-002	-1.073808e+000	1.112142e+000	1.537619e-002	-1.127519e+000	1.037336e+000	1.250267e-001	-1.162363e+000	1.465718e+000	-1.234584e-001	-1.342260e+000	1.390178e+000	1.922024e-002	-1.409398e+000	1.296670e+000	1.562834e-001	-1.452954e+000	1.758862e+000	-1.481501e-001	-1.610712e+000	1.668213e+000	2.306429e-002	-1.691278e+000	1.556004e+000	1.875401e-001	-1.743544e+000
9.404296874999643e-002	-1.675632e+001	-2.484617e+001	-8.089846e+000	-1.677728e+001	-2.479222e+001	-8.014945e+000	-1.681013e+001	-2.474946e+001	-7.939338e+000	-2.234176e+001	-3.312822e+001	-1.078646e+001	-2.236970e+001	-3.305630e+001	-1.068659e+001	-2.241350e+001	-3.299928e+001	-1.058578e+001	-2.792720e+001	-4.141028e+001	-1.348308e+001	-2.796213e+001	-4.132038e+001	-1.335824e+001	-2.801688e+001	-4.124911e+001	-1.323223e+001	-3.355456e+001	-4.958445e+001	-1.602989e+001	-3.362025e+001	-4.949893e+001	-1.587868e+001	-3.351264e+001	-4.969233e+001	-1.617969e+001	9.244998e-001	-1.925883e-001	-7.319114e-001	8.884134e-001	-1.072686e-001	-7.811448e-001	8.403897e-001	-2.353103e-002	-8.168586e-001	1.232666e+000	-2.567844e-001	-9.758819e-001	1.184551e+000	-1.430249e-001	-1.041526e+000	1.120520e+000	-3.137470e-002	-1.089145e+000	1.540833e+000	-3.209805e-001	-1.219852e+000	1.480689e+000	-1.787811e-001	-1.301908e+000	1.400650e+000	-3.921838e-002	-1.361431e+000	1.849000e+000	-3.851766e-001	-1.463823e+000	1.776827e+000	-2.145373e-001	-1.562290e+000	1.680779e+000	-4.706205e-002	-1.633717e+000
9.443359374999641e-002	-1.895802e+001	-2.404682e+001	-5.088799e+000	-1.896971e+001	-2.398651e+001	-5.016793e+000	-1.899395e+001	-2.393640e+001	-4.942454e+000	-2.527736e+001	-3.206243e+001	-6.785066e+000	-2.529295e+001	-3.198201e+001	-6.689057e+000	-2.532526e+001	-3.191521e+001	-6.589940e+000	-3.159670e+001	-4.007803e+001	-8.481332e+000	-3.161619e+001	-3.997751e+001	-8.361322e+000	-3.165658e+001	-3.989401e+001	-8.237426e+000	-3.793943e+001	-4.797301e+001	-1.003359e+001	-3.798790e+001	-4.787281e+001	-9.884909e+000	-3.791604e+001	-4.809364e+001	-1.017760e+001	9.556631e-001	-3.082049e-001	-6.474582e-001	9.293575e-001	-2.244560e-001	-7.049015e-001	8.901371e-001	-1.404782e-001	-7.496589e-001	1.274217e+000	-4.109399e-001	-8.632776e-001	1.239143e+000	-2.992747e-001	-9.398687e-001	1.186849e+000	-1.873042e-001	-9.995452e-001	1.592772e+000	-5.136748e-001	-1.079097e+000	1.548929e+000	-3.740934e-001	-1.174836e+000	1.483562e+000	-2.341303e-001	-1.249432e+000	1.911326e+000	-6.164098e-001	-1.294916e+000	1.858715e+000	-4.489120e-001	-1.409803e+000	1.780274e+000	-2.809563e-001	-1.499318e+000
9.482421874999639e-002	-2.087457e+001	-2.288579e+001	-2.011212e+000	-2.087683e+001	-2.282001e+001	-1.943183e+000	-2.089209e+001	-2.276332e+001	-1.871233e+000	-2.783276e+001	-3.051438e+001	-2.681616e+000	-2.783577e+001	-3.042668e+001	-2.590911e+000	-2.785611e+001	-3.035109e+001	-2.494976e+000	-3.479095e+001	-3.814297e+001	-3.352020e+000	-3.479471e+001	-3.803335e+001	-3.238639e+000	-3.482014e+001	-3.793886e+001	-3.118721e+000	-4.175366e+001	-4.564002e+001	-3.886367e+000	-4.178417e+001	-4.552664e+001	-3.742466e+000	-4.174915e+001	-4.577157e+001	-4.022425e+000	9.724524e-001	-4.191858e-001	-5.532666e-001	9.563233e-001	-3.382674e-001	-6.180559e-001	9.264960e-001	-2.553124e-001	-6.711836e-001	1.296603e+000	-5.589144e-001	-7.376888e-001	1.275098e+000	-4.510232e-001	-8.240746e-001	1.235328e+000	-3.404165e-001	-8.949115e-001	1.620754e+000	-6.986430e-001	-9.221110e-001	1.593872e+000	-5.637789e-001	-1.030093e+000	1.544160e+000	-4.255206e-001	-1.118639e+000	1.944905e+000	-8.383716e-001	-1.106533e+000	1.912647e+000	-6.765347e-001	-1.236112e+000	1.852992e+000	-5.106248e-001	-1.342367e+000
9.521484374999636e-002	-2.247715e+001	-2.138053e+001	1.096625e+000	-2.246994e+001	-2.131028e+001	1.159654e+000	-2.247599e+001	-2.124785e+001	1.228135e+000	-2.996954e+001	-2.850737e+001	1.462168e+000	-2.995991e+001	-2.841371e+001	1.546205e+000	-2.996798e+001	-2.833047e+001	1.637512e+000	-3.746192e+001	-3.563421e+001	1.827709e+000	-3.744989e+001	-3.551713e+001	1.932756e+000	-3.745997e+001	-3.541308e+001	2.046890e+000	-4.493987e+001	-4.262056e+001	2.319307e+000	-4.495197e+001	-4.249570e+001	2.456269e+000	-4.495430e+001	-4.276105e+001	2.193250e+000	9.746151e-001	-5.238617e-001	-4.507534e-001	9.689050e-001	-4.469908e-001	-5.219141e-001	9.489195e-001	-3.663065e-001	-5.826131e-001	1.299487e+000	-6.984823e-001	-6.010045e-001	1.291873e+000	-5.959878e-001	-6.958855e-001	1.265226e+000	-4.884086e-001	-7.768174e-001	1.624358e+000	-8.731029e-001	-7.512556e-001	1.614842e+000	-7.449847e-001	-8.698570e-001	1.581532e+000	-6.105108e-001	-9.710218e-001	1.949230e+000	-1.047723e+000	-9.015067e-001	1.937810e+000	-8.939817e-001	-1.043828e+000	1.897839e+000	-7.326129e-001	-1.165226e+000
